,title,price,link
99,MU M370,"₹1,290",/mu-m370/p/itm4f51b8bec460f?pid=MOBFSMQZFNBZBTGV&lid=LSTMOBFSMQZFNBZBTGVU4ZZML&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_100&otracker=search&fm=organic&iid=en_uq20TWkLwCR7g%2FJgrkCooUgVoulwZgJj9Dur4PjyUNadMRQsiJdQaoWmKfQ5ERyzU7a1syztIGC2UpjYedPZHw%3D%3D&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
100,"APPLE iPhone 12 Mini (Blue, 64 GB)","₹37,999",/apple-iphone-12-mini-blue-64-gb/p/itm2883104474448?pid=MOBFWBYZC6UYGR2R&lid=LSTMOBFWBYZC6UYGR2RSLTAQT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_101&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBFWBYZC6UYGR2R.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
101,"SAMSUNG Galaxy F22 (Denim Blue, 128 GB)","₹13,499",/samsung-galaxy-f22-denim-blue-128-gb/p/itm30c755943bea0?pid=MOBG43UGRSMJXTMH&lid=LSTMOBG43UGRSMJXTMH8AUDHE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_102&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBG43UGRSMJXTMH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
102,"Infinix Hot 11S (Polar Black, 128 GB)","₹9,999",/infinix-hot-11s-polar-black-128-gb/p/itm89f2c3f6ece7e?pid=MOBG9BGWKNCAEXCQ&lid=LSTMOBG9BGWKNCAEXCQWYT66U&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_103&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBG9BGWKNCAEXCQ.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
103,"Infinix Hot 11S (Silver Wave, 128 GB)","₹9,999",/infinix-hot-11s-silver-wave-128-gb/p/itm89f2c3f6ece7e?pid=MOBGAJW6K3YW92NY&lid=LSTMOBGAJW6K3YW92NYPFPNTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_104&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGAJW6K3YW92NY.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
104,"Infinix Smart 6 (Heart Of Ocean, 64 GB)","₹6,499",/infinix-smart-6-heart-ocean-64-gb/p/itmd4041ce33d262?pid=MOBGDC6HN5VTU6RR&lid=LSTMOBGDC6HN5VTU6RRUSMZV8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_105&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGDC6HN5VTU6RR.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
105,"Infinix Smart 6 (Starry Purple, 64 GB)","₹6,499",/infinix-smart-6-starry-purple-64-gb/p/itmd4041ce33d262?pid=MOBGDC6HFGCW5PGF&lid=LSTMOBGDC6HFGCW5PGFFKFQIM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_106&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGDC6HFGCW5PGF.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
106,"MOTOROLA G40 Fusion (Frosted Champagne, 128 GB)","₹13,499",/motorola-g40-fusion-frosted-champagne-128-gb/p/itm78278061a0e25?pid=MOBFWSF8Q3XAHTZH&lid=LSTMOBFWSF8Q3XAHTZHU8WKTS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_107&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBFWSF8Q3XAHTZH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
107,"POCO M4 Pro 5G (Power Black, 128 GB)","₹15,999",/poco-m4-pro-5g-power-black-128-gb/p/itm6582c30018b6b?pid=MOBGBEU73C6DGJGH&lid=LSTMOBGBEU73C6DGJGHSOUJSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_108&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGBEU73C6DGJGH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
108,"MOTOROLA g31 (Meteorite Grey, 128 GB)","₹11,999",/motorola-g31-meteorite-grey-128-gb/p/itmd693244c447de?pid=MOBG3E8W6ACSNZS6&lid=LSTMOBG3E8W6ACSNZS6VCGCDB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_109&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBG3E8W6ACSNZS6.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
109,Nokia 105 PLUS,"₹1,399",/nokia-105-plus/p/itmdc69bb20c060e?pid=MOBGDMFZWNGKKNRX&lid=LSTMOBGDMFZWNGKKNRXWWBRTK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_110&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGDMFZWNGKKNRX.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
110,"POCO M4 Pro (Power Black, 128 GB)","₹14,999",/poco-m4-pro-power-black-128-gb/p/itm084d4c7d880f3?pid=MOBGBTHFNDZUUYRH&lid=LSTMOBGBTHFNDZUUYRHEZQNQJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_111&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGBTHFNDZUUYRH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
111,Nokia 105 PLUS,"₹1,399",/nokia-105-plus/p/itmdc69bb20c060e?pid=MOBGDMFZM22DS8Y7&lid=LSTMOBGDMFZM22DS8Y77S3TYG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_112&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGDMFZM22DS8Y7.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
112,"REDMI 9i Sport (Carbon Black, 64 GB)","₹7,999",/redmi-9i-sport-carbon-black-64-gb/p/itm17ed463dc779a?pid=MOBG6WQWRGRRDBH6&lid=LSTMOBG6WQWRGRRDBH6MSMKC8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_113&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBG6WQWRGRRDBH6.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
113,"SAMSUNG Galaxy M33 5G (Deep Ocean Blue, 128 GB)","₹17,490",/samsung-galaxy-m33-5g-deep-ocean-blue-128-gb/p/itm6fafe6189184d?pid=MOBGHXQYSY3Q5PQK&lid=LSTMOBGHXQYSY3Q5PQKI8KFDC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_114&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGHXQYSY3Q5PQK.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
114,"POCO M4 Pro 5G (Cool Blue, 128 GB)","₹15,999",/poco-m4-pro-5g-cool-blue-128-gb/p/itma0904b0c413a4?pid=MOBGBEU7BGWZNBYY&lid=LSTMOBGBEU7BGWZNBYYXGBTUG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_115&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGBEU7BGWZNBYY.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
115,"POCO M4 5G (Power Black, 128 GB)","₹13,999",/poco-m4-5g-power-black-128-gb/p/itm967111aabdc3f?pid=MOBGDRGPQQGTRXU9&lid=LSTMOBGDRGPQQGTRXU9JU154S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_116&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGDRGPQQGTRXU9.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
116,"POCO M4 Pro (Yellow, 64 GB)","₹12,999",/poco-m4-pro-yellow-64-gb/p/itm1dda9769e7dd9?pid=MOBGBTHFHHZ9XVKM&lid=LSTMOBGBTHFHHZ9XVKMYAEZ7Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_117&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGBTHFHHZ9XVKM.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
117,"POCO M4 Pro (Power Black, 128 GB)","₹13,999",/poco-m4-pro-power-black-128-gb/p/itm4712e841d3458?pid=MOBGBTHFZ2GUW4MH&lid=LSTMOBGBTHFZ2GUW4MHSCFWBS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_118&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGBTHFZ2GUW4MH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
118,"OPPO K10 (Black Carbon, 128 GB)","₹16,990",/oppo-k10-black-carbon-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHRXHPKEFH&lid=LSTMOBGCFUHRXHPKEFHTTMTG5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_119&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBGCFUHRXHPKEFH.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
119,"MOTOROLA g31 (Baby Blue, 64 GB)","₹10,499",/motorola-g31-baby-blue-64-gb/p/itm79b9c53dd7e64?pid=MOBG3E8WH8DCRM8H&lid=LSTMOBG3E8WH8DCRM8H2NM88Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_120&otracker=search&fm=organic&iid=a718c401-3b36-40ec-9dd2-45cfab95443a.MOBG3E8WH8DCRM8H.SEARCH&ppt=None&ppn=None&ssid=zd6ghyrnc00000001669553610944&qH=eb4af0bf07c16429
120,"POCO M4 Pro (Yellow, 64 GB)","₹12,999",/poco-m4-pro-yellow-64-gb/p/itm1dda9769e7dd9?pid=MOBGBTHFHHZ9XVKM&lid=LSTMOBGBTHFHHZ9XVKMYAEZ7Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_121&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGBTHFHHZ9XVKM.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
121,"POCO M4 5G (Power Black, 128 GB)","₹13,999",/poco-m4-5g-power-black-128-gb/p/itm967111aabdc3f?pid=MOBGDRGPQQGTRXU9&lid=LSTMOBGDRGPQQGTRXU9JU154S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_122&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGDRGPQQGTRXU9.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
122,"OPPO K10 (Black Carbon, 128 GB)","₹16,990",/oppo-k10-black-carbon-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHRXHPKEFH&lid=LSTMOBGCFUHRXHPKEFHTTMTG5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_123&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGCFUHRXHPKEFH.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
123,"realme Narzo 50 (Speed Black, 128 GB)","₹13,499",/realme-narzo-50-speed-black-128-gb/p/itm9d47ef5d10145?pid=MOBGC2E7VUH9YBWT&lid=LSTMOBGC2E7VUH9YBWTOUJHTF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_124&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGC2E7VUH9YBWT.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
124,"POCO M4 Pro 5G (Yellow, 128 GB)","₹14,999",/poco-m4-pro-5g-yellow-128-gb/p/itme2c365d979338?pid=MOBGBEU99VVSJWG6&lid=LSTMOBGBEU99VVSJWG6JHNSLR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_125&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGBEU99VVSJWG6.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
125,"POCO X4 Pro 5G (Laser Black, 128 GB)","₹19,999",/poco-x4-pro-5g-laser-black-128-gb/p/itm6aa3ec25a936c?pid=MOBGCGZZRNHF7NSD&lid=LSTMOBGCGZZRNHF7NSDI19U4J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_126&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGCGZZRNHF7NSD.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
126,"realme C35 (Glowing Green, 128 GB)","₹13,999",/realme-c35-glowing-green-128-gb/p/itmafb045222b2cf?pid=MOBGFJ35ZHFDPU4Y&lid=LSTMOBGFJ35ZHFDPU4YSUHJFM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_127&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGFJ35ZHFDPU4Y.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
127,"realme 9 (Stargaze White, 128 GB)","₹16,999",/realme-9-stargaze-white-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHUGUDPEY4&lid=LSTMOBGDYSHUGUDPEY4WU2LUC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_128&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGDYSHUGUDPEY4.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
128,"APPLE iPhone 11 (Purple, 64 GB)","₹39,999",/apple-iphone-11-purple-64-gb/p/itm2b8d03427ddac?pid=MOBFWQ6BTFFJKGKE&lid=LSTMOBFWQ6BTFFJKGKEPGQVOJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_129&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBFWQ6BTFFJKGKE.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
129,SAMSUNG GT-E1215,"₹1,597",/samsung-gt-e1215/p/itmc3b5119c0f7db?pid=MOBDADMTTV7HXGTF&lid=LSTMOBDADMTTV7HXGTFLKNDAC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_130&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBDADMTTV7HXGTF.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
130,"Infinix Hot 11S (Green Wave, 128 GB)","₹9,999",/infinix-hot-11s-green-wave-128-gb/p/itm89f2c3f6ece7e?pid=MOBG9BGWXNCDD4HY&lid=LSTMOBG9BGWXNCDD4HY4X8VFF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_131&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBG9BGWXNCDD4HY.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
131,"Infinix Smart 6 (Polar Black, 64 GB)","₹6,499",/infinix-smart-6-polar-black-64-gb/p/itmd4041ce33d262?pid=MOBGDC6HZHYVX96A&lid=LSTMOBGDC6HZHYVX96AHNLOZE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_132&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGDC6HZHYVX96A.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
132,"OPPO F19 (Midnight Blue, 128 GB)","₹14,990",/oppo-f19-midnight-blue-128-gb/p/itm82f60569dc6db?pid=MOBGFGWNEYV3NZBV&lid=LSTMOBGFGWNEYV3NZBVFZZVNZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_133&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGFGWNEYV3NZBV.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
133,GFive K2,₹749,/gfive-k2/p/itm03521b2611248?pid=MOBGH7YZYPYRYKXV&lid=LSTMOBGH7YZYPYRYKXV6JKFAS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_134&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGH7YZYPYRYKXV.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
134,"Infinix Hot 12 (Turquoise Cyan, 64 GB)","₹8,799",/infinix-hot-12-turquoise-cyan-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3Z6GKFAFJM&lid=LSTMOBGHY3Z6GKFAFJMPS2JBW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_135&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGHY3Z6GKFAFJM.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
135,"Infinix Hot 12 (Exploratory Blue, 64 GB)","₹8,799",/infinix-hot-12-exploratory-blue-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZZNPU26HB&lid=LSTMOBGHY3ZZNPU26HBXFOZSZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_136&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGHY3ZZNPU26HB.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
136,"Infinix Hot 12 (7° Purple, 64 GB)","₹8,799",/infinix-hot-12-7-purple-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZGCPGJHQZ&lid=LSTMOBGHY3ZGCPGJHQZEDNIE6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_137&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGHY3ZGCPGJHQZ.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
137,"MOTOROLA Edge 30 Fusion (Cosmic grey, 128 GB)","₹39,999",/motorola-edge-30-fusion-cosmic-grey-128-gb/p/itmcc103ec39dbdf?pid=MOBGFGM2XEFCJYQF&lid=LSTMOBGFGM2XEFCJYQFLXCJS0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_138&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGFGM2XEFCJYQF.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
138,"realme 9 Pro 5G (Midnight Black, 128 GB)","₹18,999",/realme-9-pro-5g-midnight-black-128-gb/p/itmce357e4a0ca24?pid=MOBGB4ZYFFAQNSPF&lid=LSTMOBGB4ZYFFAQNSPFHMIA5H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_139&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGB4ZYFFAQNSPF.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
139,"REDMI 10 Prime (Astral White, 128 GB)","₹12,999",/redmi-10-prime-astral-white-128-gb/p/itm9377b4c936baa?pid=MOBG6RGJGTKTUVD9&lid=LSTMOBG6RGJGTKTUVD9EOROMH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_140&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBG6RGJGTKTUVD9.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
140,"REDMI 10 Prime (Bifrost Blue, 128 GB)","₹13,390",/redmi-10-prime-bifrost-blue-128-gb/p/itm9377b4c936baa?pid=MOBG6PB47FHHGTZN&lid=LSTMOBG6PB47FHHGTZNRT7D3X&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_141&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBG6PB47FHHGTZN.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
141,LAVA A3,"₹1,212",/lava-a3/p/itma768345a8b2ca?pid=MOBFFTG39EVNDGH8&lid=LSTMOBFFTG39EVNDGH8PX1DAM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_142&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBFFTG39EVNDGH8.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
142,"Infinix Note 12 (Force Black, 64 GB)","₹9,999",/infinix-note-12-force-black-64-gb/p/itm8d7ef81209637?pid=MOBGE5X3YU5QSUYA&lid=LSTMOBGE5X3YU5QSUYAQZTSON&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_143&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBGE5X3YU5QSUYA.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
143,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)","₹65,999",/apple-iphone-13-product-red-128-gb/p/itm99b5658d148b0?pid=MOBG6VF59ZFEPEBX&lid=LSTMOBG6VF59ZFEPEBXLWTMMU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_144&otracker=search&fm=organic&iid=52fc3ed8-c70f-4ef7-b8c5-331777e2fe81.MOBG6VF59ZFEPEBX.SEARCH&ppt=None&ppn=None&ssid=jm3gmsc8kw0000001669553611870&qH=eb4af0bf07c16429
144,"MOTOROLA g22 (Iceberg Blue, 64 GB)","₹9,999",/motorola-g22-iceberg-blue-64-gb/p/itm7f1a0858d82f0?pid=MOBGAKFYUEH8DEFZ&lid=LSTMOBGAKFYUEH8DEFZGXNNAX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_145&otracker=search&fm=organic&iid=7b66b78e-c7ae-4bea-a37f-451b463d61f3.MOBGAKFYUEH8DEFZ.SEARCH&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
145,"MOTOROLA G62 5G (Frosted Blue, 128 GB)","₹15,999",/motorola-g62-5g-frosted-blue-128-gb/p/itm556a0153d9a10?pid=MOBGEDT5YQ2YFVTQ&lid=LSTMOBGEDT5YQ2YFVTQQ0KAIT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_146&otracker=search&fm=organic&iid=7b66b78e-c7ae-4bea-a37f-451b463d61f3.MOBGEDT5YQ2YFVTQ.SEARCH&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
146,"realme Narzo 50 (Speed Blue, 128 GB)","₹13,499",/realme-narzo-50-speed-blue-128-gb/p/itm9d47ef5d10145?pid=MOBGC2E7KHZD6MDD&lid=LSTMOBGC2E7KHZD6MDDUKG4CJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_147&otracker=search&fm=organic&iid=7b66b78e-c7ae-4bea-a37f-451b463d61f3.MOBGC2E7KHZD6MDD.SEARCH&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
147,MU M370,"₹1,290",/mu-m370/p/itm4f51b8bec460f?pid=MOBFSMQZFNBZBTGV&lid=LSTMOBFSMQZFNBZBTGVU4ZZML&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_148&otracker=search&fm=organic&iid=en_erDsyIT0af3iCsvAf7Pm6t4yS%2B3Q91bz18xbAvhUFPpJsimToxqISk8d%2FNMs6ay1U7a1syztIGC2UpjYedPZHw%3D%3D&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
148,"realme Narzo 50 (Speed Blue, 64 GB)","₹10,999",/realme-narzo-50-speed-blue-64-gb/p/itm9d47ef5d10145?pid=MOBGC2E72ZFW9HBY&lid=LSTMOBGC2E72ZFW9HBYXHSNSR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_149&otracker=search&fm=organic&iid=7b66b78e-c7ae-4bea-a37f-451b463d61f3.MOBGC2E72ZFW9HBY.SEARCH&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
149,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)","₹39,999",/samsung-galaxy-s21-fe-5g-lavender-128-gb/p/itm3b094762fb621?pid=MOBGBNBDZJ5Q3RXK&lid=LSTMOBGBNBDZJ5Q3RXKUCNNBS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_150&otracker=search&fm=organic&iid=7b66b78e-c7ae-4bea-a37f-451b463d61f3.MOBGBNBDZJ5Q3RXK.SEARCH&ppt=None&ppn=None&ssid=w5a5po5n680000001669553612748&qH=eb4af0bf07c16429
